incident_id,datetime_reported,datetime_cleared,duration_min,location_id,road_code,road_name,area,direction,latitude,longitude,incident_type,severity,lanes_blocked,total_lanes,response_time_min,weather_condition,precip_mm,is_peak_hour,source
INC1189,2023-02-23 23:00:00,2023-02-23 23:25:00,25,SZR_N4,E11,Sheikh Zayed Road,Al Barsha,NB (to Deira),25.11802,55.20067,Debris on Road,Low,1,7,11,Clear,0.0,0,CCTV Detection
INC1226,2023-02-25 08:00:00,2023-02-25 08:30:00,30,SZR_S4,E11,Sheikh Zayed Road,Al Barsha,SB (to Abu Dhabi),25.11943,55.19896,Vehicle Breakdown,Low,1,7,6,Fog,0.0,1,RTA Control Room
INC1569,2023-02-25 10:00:00,2023-02-25 10:32:00,32,MAK_N1,D75,Al Maktoum Bridge,Bur Dubai,NB (to Deira),25.23917,55.31518,Debris on Road,Low,1,4,12,Sunny,0.0,0,RTA Control Room
INC1570,2023-02-26 17:00:00,2023-02-26 17:11:00,11,MAK_N1,D75,Al Maktoum Bridge,Bur Dubai,NB (to Deira),25.23852,55.31393,Vehicle Breakdown,Low,1,4,6,Sunny,0.0,1,RTA Control Room
INC1571,2023-02-26 20:00:00,2023-02-26 20:34:00,34,MAK_N1,D75,Al Maktoum Bridge,Bur Dubai,NB (to Deira),25.24005,55.32,Minor Accident,Medium,2,4,3,Clear,0.0,1,RTA Control Room
INC1190,2023-02-27 09:00:00,2023-02-27 12:08:00,188,SZR_N4,E11,Sheikh Zayed Road,Al Barsha,NB (to Deira),25.12047,55.20031,Flooding,High,4,7,12,Sunny,0.0,1,Public Report (app)
INC1047,2023-02-27 16:00:00,2023-02-27 17:08:00,68,SZR_S1,E11,Sheikh Zayed Road,Trade Centre,SB (to Abu Dhabi),25.22343,55.28553,Minor Accident,Medium,1,6,9,Partly Cloudy,0.0,1,CCTV Detection
INC1145,2023-02-28 16:00:00,2023-02-28 16:43:00,43,SZR_S2,E11,Sheikh Zayed Road,DIFC,SB (to Abu Dhabi),25.2122,55.27815,Stalled Vehicle,Low,1,6,6,Sunny,0.0,1,Police Report
INC1100,2023-02-28 18:00:00,2023-02-28 18:08:00,8,SZR_N2,E11,Sheikh Zayed Road,DIFC,NB (to Deira),25.21368,55.28187,Stalled Vehicle,Low,1,6,14,Sunny,0.0,1,Police Report
INC1694,2023-02-28 20:00:00,2023-02-28 20:19:00,19,DWC_X1,E77,Expo Road,Dubai South,Both (sample),24.89362,55.16065,Vehicle Breakdown,Low,1,4,17,Clear,0.0,1,CCTV Detection
INC1008,2023-03-01 07:00:00,2023-03-01 07:29:00,29,SZR_N1,E11,Sheikh Zayed Road,Trade Centre,NB (to Deira),25.22178,55.28391,Vehicle Breakdown,Low,1,6,6,Partly Cloudy,0.0,1,RTA Control Room
INC1295,2023-03-01 11:00:00,2023-03-01 11:46:00,46,EKR_S1,E44,Al Khail Road,Al Quoz,SB (to Jebel Ali),25.14749,55.23346,Minor Accident,Medium,1,5,11,Sunny,0.0,0,RTA Control Room
INC1387,2023-03-02 22:00:00,2023-03-02 23:25:00,85,ITT_W1,D89,Al Ittihad Road,Al Mamzar,WB (to Dubai),25.29435,55.35685,Major Accident,High,3,5,11,Clear,0.0,0,RTA Control Room
INC1572,2023-03-03 15:00:00,2023-03-03 15:33:00,33,MAK_N1,D75,Al Maktoum Bridge,Bur Dubai,NB (to Deira),25.24163,55.31845,Vehicle Breakdown,Low,1,4,9,Sunny,0.0,0,Public Report (app)
INC1695,2023-03-03 17:00:00,2023-03-03 17:33:00,33,DWC_X1,E77,Expo Road,Dubai South,Both (sample),24.89476,55.1597,Vehicle Breakdown,Low,1,4,4,Sunny,0.0,1,RTA Control Room
INC1101,2023-03-03 18:00:00,2023-03-03 19:01:00,61,SZR_N2,E11,Sheikh Zayed Road,DIFC,NB (to Deira),25.21174,55.27739,Minor Accident,Medium,2,6,8,Partly Cloudy,0.0,1,RTA Control Room
INC1227,2023-03-03 21:00:00,2023-03-03 22:21:00,81,SZR_S4,E11,Sheikh Zayed Road,Al Barsha,SB (to Abu Dhabi),25.11714,55.20121,Minor Accident,Medium,1,7,13,Clear,0.0,0,CCTV Detection
INC1493,2023-03-04 18:00:00,2023-03-04 18:39:00,39,AIR_W1,D89,Airport Road,Al Garhoud,WB (to city),25.24938,55.35092,Vehicle Breakdown,Low,1,4,5,Sunny,0.0,1,Police Report
INC1009,2023-03-05 10:00:00,2023-03-05 10:05:00,5,SZR_N1,E11,Sheikh Zayed Road,Trade Centre,NB (to Deira),25.22611,55.27945,Vehicle Breakdown,Low,1,6,7,Sunny,0.0,0,RTA Control Room
INC1102,2023-03-05 12:00:00,2023-03-05 12:29:00,29,SZR_N2,E11,Sheikh Zayed Road,DIFC,NB (to Deira),25.21309,55.27484,Minor Accident,Medium,2,6,10,Sunny,0.0,0,RTA Control Room
INC1609,2023-03-05 19:00:00,2023-03-05 19:37:00,37,BBC_S1,E11,Business Bay Crossing,Business Bay,SB (to Bur Dubai),25.19097,55.29139,Minor Accident,Medium,1,5,12,Clear,0.0,1,CCTV Detection
INC1264,2023-03-06 00:00:00,2023-03-06 00:20:00,20,EKR_N1,E44,Al Khail Road,Business Bay,NB (to Deira),25.18727,55.26992,Minor Accident,Medium,2,5,8,Clear,0.0,0,CCTV Detection
INC1439,2023-03-06 17:00:00,2023-03-06 17:32:00,32,ITT_E1,D89,Al Ittihad Road,Al Qiyadah,EB (to Sharjah),25.2655,55.33896,Stalled Vehicle,Low,1,5,9,Partly Cloudy,0.0,1,RTA Control Room
INC1296,2023-03-06 18:00:00,2023-03-06 18:08:00,8,EKR_S1,E44,Al Khail Road,Al Quoz,SB (to Jebel Ali),25.1463,55.23201,Debris on Road,Low,1,5,11,Sunny,0.0,1,RTA Control Room
INC1103,2023-03-06 18:00:00,2023-03-06 18:15:00,15,SZR_N2,E11,Sheikh Zayed Road,DIFC,NB (to Deira),25.20918,55.28141,Vehicle Breakdown,Low,1,6,9,Sunny,0.0,1,CCTV Detection
INC1146,2023-03-07 14:00:00,2023-03-07 14:26:00,26,SZR_S2,E11,Sheikh Zayed Road,DIFC,SB (to Abu Dhabi),25.21055,55.28336,Minor Accident,Medium,2,6,3,Partly Cloudy,0.0,0,RTA Control Room
INC1104,2023-03-07 15:00:00,2023-03-07 16:11:00,71,SZR_N2,E11,Sheikh Zayed Road,DIFC,NB (to Deira),25.21056,55.2795,Minor Accident,Medium,1,6,10,Partly Cloudy,0.0,0,RTA Control Room
INC1388,2023-03-09 10:00:00,2023-03-09 10:05:00,5,ITT_W1,D89,Al Ittihad Road,Al Mamzar,WB (to Dubai),25.29496,55.3561,Vehicle Breakdown,Low,1,5,5,Partly Cloudy,0.0,0,RTA Control Room
INC1573,2023-03-09 12:00:00,2023-03-09 12:54:00,54,MAK_N1,D75,Al Maktoum Bridge,Bur Dubai,NB (to Deira),25.23819,55.31662,Minor Accident,Medium,2,4,7,Sunny,0.0,0,RTA Control Room
INC1440,2023-03-09 19:00:00,2023-03-09 19:42:00,42,ITT_E1,D89,Al Ittihad Road,Al Qiyadah,EB (to Sharjah),25.26935,55.33605,Minor Accident,Medium,2,5,8,Clear,0.0,1,RTA Control Room
INC1228,2023-03-09 21:00:00,2023-03-09 21:52:00,52,SZR_S4,E11,Sheikh Zayed Road,Al Barsha,SB (to Abu Dhabi),25.11748,55.19791,Minor Accident,Medium,1,7,8,Clear,0.0,0,RTA Control Room
INC1297,2023-03-10 08:00:00,2023-03-10 08:24:00,24,EKR_S1,E44,Al Khail Road,Al Quoz,SB (to Jebel Ali),25.14466,55.23599,Debris on Road,Low,1,5,13,Fog,0.0,1,Public Report (app)
INC1662,2023-03-10 16:00:00,2023-03-10 16:18:00,18,JBR_X1,D94,Jumeirah Beach Road,Jumeirah,Both (sample),25.20909,55.24614,Vehicle Breakdown,Low,1,3,14,Sunny,0.0,1,Public Report (app)
INC1494,2023-03-12 16:00:00,2023-03-12 16:05:00,5,AIR_W1,D89,Airport Road,Al Garhoud,WB (to city),25.24854,55.35273,Vehicle Breakdown,Low,1,4,13,Partly Cloudy,0.0,1,Police Report
INC1265,2023-03-12 18:00:00,2023-03-12 20:26:00,146,EKR_N1,E44,Al Khail Road,Business Bay,NB (to Deira),25.18488,55.26979,Road Closure (Planned),Medium,4,5,14,Partly Cloudy,0.0,1,CCTV Detection
INC1663,2023-03-12 19:00:00,2023-03-12 19:24:00,24,JBR_X1,D94,Jumeirah Beach Road,Jumeirah,Both (sample),25.20605,55.24967,Minor Accident,Medium,2,3,5,Clear,0.0,1,CCTV Detection
INC1338,2023-03-12 20:00:00,2023-03-12 20:37:00,37,MBZ_E1,E311,Mohammed Bin Zayed Road,DIP,Both (sample EB),24.98863,55.16851,Vehicle Breakdown,Low,1,6,10,Clear,0.0,1,Public Report (app)
INC1664,2023-03-12 21:00:00,2023-03-12 21:39:00,39,JBR_X1,D94,Jumeirah Beach Road,Jumeirah,Both (sample),25.20671,55.24644,Minor Accident,Medium,1,3,11,Clear,0.0,0,RTA Control Room
INC1298,2023-03-13 01:00:00,2023-03-13 01:30:00,30,EKR_S1,E44,Al Khail Road,Al Quoz,SB (to Jebel Ali),25.14559,55.23771,Vehicle Breakdown,Low,1,5,12,Clear,0.0,0,RTA Control Room
INC1048,2023-03-13 15:00:00,2023-03-13 15:23:00,23,SZR_S1,E11,Sheikh Zayed Road,Trade Centre,SB (to Abu Dhabi),25.22525,55.28202,Minor Accident,Medium,1,6,9,Hazy,0.0,0,Police Report
INC1229,2023-03-13 23:00:00,2023-03-13 23:33:00,33,SZR_S4,E11,Sheikh Zayed Road,Al Barsha,SB (to Abu Dhabi),25.1187,55.19833,Minor Accident,Medium,1,7,10,Clear,0.0,0,Police Report
INC1389,2023-03-14 11:00:00,2023-03-14 11:05:00,5,ITT_W1,D89,Al Ittihad Road,Al Mamzar,WB (to Dubai),25.29402,55.35162,Minor Accident,Medium,1,5,9,Sunny,0.0,0,RTA Control Room
INC1574,2023-03-15 02:00:00,2023-03-15 02:34:00,34,MAK_N1,D75,Al Maktoum Bridge,Bur Dubai,NB (to Deira),25.24227,55.31599,Vehicle Breakdown,Low,1,4,7,Clear,0.0,0,Police Report
INC1390,2023-03-15 08:00:00,2023-03-15 09:04:00,64,ITT_W1,D89,Al Ittihad Road,Al Mamzar,WB (to Dubai),25.29335,55.35655,Major Accident,High,3,5,4,Partly Cloudy,0.0,1,Police Report
INC1299,2023-03-15 11:00:00,2023-03-15 11:23:00,23,EKR_S1,E44,Al Khail Road,Al Quoz,SB (to Jebel Ali),25.14968,55.23727,Vehicle Breakdown,Low,1,5,7,Sunny,0.0,0,Police Report
INC1391,2023-03-15 14:00:00,2023-03-15 14:19:00,19,ITT_W1,D89,Al Ittihad Road,Al Mamzar,WB (to Dubai),25.29207,55.35949,Minor Accident,Medium,2,5,13,Sunny,0.0,0,RTA Control Room
INC1575,2023-03-15 20:00:00,2023-03-15 20:15:00,15,MAK_N1,D75,Al Maktoum Bridge,Bur Dubai,NB (to Deira),25.23727,55.3177,Vehicle Breakdown,Low,1,4,8,Clear,0.0,1,Public Report (app)
INC1696,2023-03-16 03:00:00,2023-03-16 03:38:00,38,DWC_X1,E77,Expo Road,Dubai South,Both (sample),24.90152,55.16014,Stalled Vehicle,Low,1,4,18,Clear,0.0,0,Police Report
INC1441,2023-03-16 08:00:00,2023-03-16 08:27:00,27,ITT_E1,D89,Al Ittihad Road,Al Qiyadah,EB (to Sharjah),25.26808,55.34102,Vehicle Breakdown,Low,1,5,10,Sunny,0.0,1,Police Report
INC1105,2023-03-16 08:00:00,2023-03-16 08:24:00,24,SZR_N2,E11,Sheikh Zayed Road,DIFC,NB (to Deira),25.20863,55.27733,Stalled Vehicle,Low,1,6,3,Sunny,0.0,1,RTA Control Room
INC1442,2023-03-18 23:00:00,2023-03-18 23:44:00,44,ITT_E1,D89,Al Ittihad Road,Al Qiyadah,EB (to Sharjah),25.26633,55.33658,Stalled Vehicle,Low,1,5,8,Clear,0.0,0,Police Report
INC1147,2023-03-19 19:00:00,2023-03-19 19:31:00,31,SZR_S2,E11,Sheikh Zayed Road,DIFC,SB (to Abu Dhabi),25.20868,55.28471,Debris on Road,Low,1,6,9,Clear,0.0,1,Police Report
INC1010,2023-03-19 19:00:00,2023-03-19 19:31:00,31,SZR_N1,E11,Sheikh Zayed Road,Trade Centre,NB (to Deira),25.2208,55.28,Debris on Road,Low,1,6,10,Clear,0.0,1,RTA Control Room
INC1191,2023-03-19 19:00:00,2023-03-19 19:33:00,33,SZR_N4,E11,Sheikh Zayed Road,Al Barsha,NB (to Deira),25.11643,55.19792,Stalled Vehicle,Low,1,7,11,Clear,0.0,1,Public Report (app)
INC1495,2023-03-19 21:00:00,2023-03-19 23:51:00,171,AIR_W1,D89,Airport Road,Al Garhoud,WB (to city),25.25101,55.35171,Road Closure (Planned),Medium,1,4,11,Clear,0.0,0,RTA Control Room
INC1049,2023-03-20 05:00:00,2023-03-20 05:39:00,39,SZR_S1,E11,Sheikh Zayed Road,Trade Centre,SB (to Abu Dhabi),25.22547,55.2832,Minor Accident,Medium,2,6,7,Fog,0.0,0,Police Report
INC1266,2023-03-20 13:00:00,2023-03-20 13:15:00,15,EKR_N1,E44,Al Khail Road,Business Bay,NB (to Deira),25.18348,55.26999,Minor Accident,Medium,2,5,11,Sunny,0.0,0,RTA Control Room
INC1697,2023-03-20 15:00:00,2023-03-20 15:18:00,18,DWC_X1,E77,Expo Road,Dubai South,Both (sample),24.89886,55.15924,Vehicle Breakdown,Low,1,4,3,Sunny,0.0,0,Public Report (app)
INC1530,2023-03-20 17:00:00,2023-03-20 17:50:00,50,GAR_N1,D75,Al Garhoud Bridge,Garhoud,NB (to Deira),25.23134,55.3334,Minor Accident,Medium,2,5,11,Hazy,0.0,1,RTA Control Room
INC1230,2023-03-20 17:00:00,2023-03-20 17:11:00,11,SZR_S4,E11,Sheikh Zayed Road,Al Barsha,SB (to Abu Dhabi),25.11875,55.19999,Vehicle Breakdown,Low,1,7,13,Hazy,0.0,1,RTA Control Room
INC1231,2023-03-20 23:00:00,2023-03-20 23:31:00,31,SZR_S4,E11,Sheikh Zayed Road,Al Barsha,SB (to Abu Dhabi),25.11802,55.20243,Minor Accident,Medium,1,7,11,Clear,0.0,0,Police Report
INC1192,2023-03-21 12:00:00,2023-03-21 12:45:00,45,SZR_N4,E11,Sheikh Zayed Road,Al Barsha,NB (to Deira),25.11552,55.19772,Minor Accident,Medium,1,7,5,Sunny,0.0,0,RTA Control Room
INC1610,2023-03-21 13:00:00,2023-03-21 13:27:00,27,BBC_S1,E11,Business Bay Crossing,Business Bay,SB (to Bur Dubai),25.19071,55.29189,Vehicle Breakdown,Low,1,5,3,Sunny,0.0,0,RTA Control Room
INC1050,2023-03-22 19:00:00,2023-03-22 19:34:00,34,SZR_S1,E11,Sheikh Zayed Road,Trade Centre,SB (to Abu Dhabi),25.22254,55.28303,Vehicle Breakdown,Low,1,6,14,Clear,0.0,1,RTA Control Room
INC1193,2023-03-23 03:00:00,2023-03-23 03:26:00,26,SZR_N4,E11,Sheikh Zayed Road,Al Barsha,NB (to Deira),25.11634,55.19846,Minor Accident,Medium,2,7,13,Clear,0.0,0,CCTV Detection
INC1232,2023-03-23 20:00:00,2023-03-23 20:24:00,24,SZR_S4,E11,Sheikh Zayed Road,Al Barsha,SB (to Abu Dhabi),25.11388,55.20008,Minor Accident,Medium,1,7,14,Clear,0.0,1,RTA Control Room
INC1148,2023-03-24 17:00:00,2023-03-24 20:48:00,228,SZR_S2,E11,Sheikh Zayed Road,DIFC,SB (to Abu Dhabi),25.21481,55.28426,Road Closure (Planned),Medium,4,6,11,Partly Cloudy,0.0,1,Public Report (app)
INC1149,2023-03-24 23:00:00,2023-03-24 23:21:00,21,SZR_S2,E11,Sheikh Zayed Road,DIFC,SB (to Abu Dhabi),25.20907,55.28496,Minor Accident,Medium,2,6,3,Clear,0.0,0,Public Report (app)
INC1392,2023-03-25 10:00:00,2023-03-25 10:29:00,29,ITT_W1,D89,Al Ittihad Road,Al Mamzar,WB (to Dubai),25.29719,55.355,Vehicle Breakdown,Low,1,5,12,Hazy,0.0,0,Public Report (app)
INC1267,2023-03-25 18:00:00,2023-03-25 19:13:00,73,EKR_N1,E44,Al Khail Road,Business Bay,NB (to Deira),25.18817,55.26794,Minor Accident,Medium,1,5,5,Sunny,0.0,1,Public Report (app)
INC1531,2023-03-26 09:00:00,2023-03-26 09:19:00,19,GAR_N1,D75,Al Garhoud Bridge,Garhoud,NB (to Deira),25.23171,55.32881,Vehicle Breakdown,Low,1,5,6,Sunny,0.0,1,Police Report
INC1300,2023-03-26 17:00:00,2023-03-26 17:33:00,33,EKR_S1,E44,Al Khail Road,Al Quoz,SB (to Jebel Ali),25.15085,55.234,Major Accident,High,3,5,7,Sunny,0.0,1,RTA Control Room
INC1363,2023-03-27 05:00:00,2023-03-27 06:37:00,97,EMR_E1,E611,Emirates Road,Al Awir,Both (sample EB),25.16803,55.43793,Major Accident,High,3,5,16,Fog,0.0,0,Public Report (app)
INC1106,2023-03-27 08:00:00,2023-03-27 08:23:00,23,SZR_N2,E11,Sheikh Zayed Road,DIFC,NB (to Deira),25.21126,55.28127,Debris on Road,Low,1,6,17,Fog,0.0,1,Police Report
INC1011,2023-03-27 21:00:00,2023-03-27 21:46:00,46,SZR_N1,E11,Sheikh Zayed Road,Trade Centre,NB (to Deira),25.22099,55.28072,Minor Accident,Medium,1,6,8,Clear,0.0,0,Police Report
INC1698,2023-03-28 18:00:00,2023-03-28 18:13:00,13,DWC_X1,E77,Expo Road,Dubai South,Both (sample),24.89722,55.15995,Vehicle Breakdown,Low,1,4,8,Sunny,0.0,1,RTA Control Room
INC1107,2023-03-28 18:00:00,2023-03-28 18:16:00,16,SZR_N2,E11,Sheikh Zayed Road,DIFC,NB (to Deira),25.21342,55.2805,Vehicle Breakdown,Low,1,6,12,Sunny,0.0,1,RTA Control Room
INC1611,2023-03-28 19:00:00,2023-03-28 19:29:00,29,BBC_S1,E11,Business Bay Crossing,Business Bay,SB (to Bur Dubai),25.19258,55.28871,Vehicle Breakdown,Low,1,5,3,Clear,0.0,1,RTA Control Room
INC1150,2023-03-28 20:00:00,2023-03-28 21:19:00,79,SZR_S2,E11,Sheikh Zayed Road,DIFC,SB (to Abu Dhabi),25.20915,55.27683,Road Closure (Planned),Medium,6,6,7,Clear,0.0,1,Public Report (app)
INC1108,2023-03-29 20:00:00,2023-03-29 20:20:00,20,SZR_N2,E11,Sheikh Zayed Road,DIFC,NB (to Deira),25.21026,55.28107,Vehicle Breakdown,Low,1,6,6,Clear,0.0,1,RTA Control Room
INC1665,2023-03-30 13:00:00,2023-03-30 13:31:00,31,JBR_X1,D94,Jumeirah Beach Road,Jumeirah,Both (sample),25.20638,55.24537,Minor Accident,Medium,2,3,14,Sunny,0.0,0,RTA Control Room
INC1151,2023-03-30 16:00:00,2023-03-30 16:29:00,29,SZR_S2,E11,Sheikh Zayed Road,DIFC,SB (to Abu Dhabi),25.2101,55.28125,Vehicle Breakdown,Low,1,6,12,Sunny,0.0,1,CCTV Detection
INC1012,2023-03-30 16:00:00,2023-03-30 16:36:00,36,SZR_N1,E11,Sheikh Zayed Road,Trade Centre,NB (to Deira),25.22025,55.27802,Minor Accident,Medium,1,6,10,Sunny,0.0,1,RTA Control Room
INC1532,2023-03-30 18:00:00,2023-03-30 18:15:00,15,GAR_N1,D75,Al Garhoud Bridge,Garhoud,NB (to Deira),25.23154,55.33044,Minor Accident,Medium,2,5,3,Partly Cloudy,0.0,1,RTA Control Room
INC1051,2023-03-30 18:00:00,2023-03-30 18:35:00,35,SZR_S1,E11,Sheikh Zayed Road,Trade Centre,SB (to Abu Dhabi),25.22403,55.28,Stalled Vehicle,Low,1,6,11,Partly Cloudy,0.0,1,RTA Control Room
INC1612,2023-03-30 19:00:00,2023-03-30 19:34:00,34,BBC_S1,E11,Business Bay Crossing,Business Bay,SB (to Bur Dubai),25.19185,55.28695,Vehicle Breakdown,Low,1,5,10,Clear,0.0,1,RTA Control Room
INC1666,2023-03-30 21:00:00,2023-03-30 21:33:00,33,JBR_X1,D94,Jumeirah Beach Road,Jumeirah,Both (sample),25.20595,55.24724,Vehicle Breakdown,Low,1,3,10,Clear,0.0,0,RTA Control Room
INC1339,2023-03-31 14:00:00,2023-03-31 15:28:00,88,MBZ_E1,E311,Mohammed Bin Zayed Road,DIP,Both (sample EB),24.99192,55.16607,Major Accident,High,2,6,16,Sunny,0.0,0,Public Report (app)
INC1699,2023-04-01 18:00:00,2023-04-01 18:17:00,17,DWC_X1,E77,Expo Road,Dubai South,Both (sample),24.89642,55.15757,Minor Accident,Medium,2,4,12,Partly Cloudy,0.0,1,RTA Control Room
INC1052,2023-04-02 15:00:00,2023-04-02 15:37:00,37,SZR_S1,E11,Sheikh Zayed Road,Trade Centre,SB (to Abu Dhabi),25.22609,55.28359,Minor Accident,Medium,2,6,7,Sunny,0.0,0,RTA Control Room
INC1013,2023-04-02 17:00:00,2023-04-02 17:50:00,50,SZR_N1,E11,Sheikh Zayed Road,Trade Centre,NB (to Deira),25.22348,55.28036,Minor Accident,Medium,2,6,10,Sunny,0.0,1,RTA Control Room
INC1613,2023-04-02 18:00:00,2023-04-02 18:22:00,22,BBC_S1,E11,Business Bay Crossing,Business Bay,SB (to Bur Dubai),25.19354,55.29017,Debris on Road,Low,1,5,5,Partly Cloudy,0.0,1,RTA Control Room
INC1340,2023-04-03 09:00:00,2023-04-03 09:24:00,24,MBZ_E1,E311,Mohammed Bin Zayed Road,DIP,Both (sample EB),24.99427,55.17304,Vehicle Breakdown,Low,1,6,14,Sunny,0.0,1,CCTV Detection
INC1268,2023-04-03 17:00:00,2023-04-03 17:24:00,24,EKR_N1,E44,Al Khail Road,Business Bay,NB (to Deira),25.18321,55.27048,Minor Accident,Medium,2,5,7,Sunny,0.0,1,Public Report (app)
INC1614,2023-04-03 18:00:00,2023-04-03 18:24:00,24,BBC_S1,E11,Business Bay Crossing,Business Bay,SB (to Bur Dubai),25.19254,55.29052,Vehicle Breakdown,Low,1,5,9,Sunny,0.0,1,RTA Control Room
INC1233,2023-04-05 16:00:00,2023-04-05 16:31:00,31,SZR_S4,E11,Sheikh Zayed Road,Al Barsha,SB (to Abu Dhabi),25.12003,55.19862,Debris on Road,Low,1,7,8,Sunny,0.0,1,RTA Control Room
INC1341,2023-04-05 17:00:00,2023-04-05 17:23:00,23,MBZ_E1,E311,Mohammed Bin Zayed Road,DIP,Both (sample EB),24.9908,55.17007,Vehicle Breakdown,Low,1,6,13,Sunny,0.0,1,RTA Control Room
INC1301,2023-04-06 08:00:00,2023-04-06 08:21:00,21,EKR_S1,E44,Al Khail Road,Al Quoz,SB (to Jebel Ali),25.14867,55.234,Stalled Vehicle,Low,1,5,3,Partly Cloudy,0.0,1,RTA Control Room
INC1576,2023-04-06 17:00:00,2023-04-06 17:37:00,37,MAK_N1,D75,Al Maktoum Bridge,Bur Dubai,NB (to Deira),25.24275,55.31604,Minor Accident,Medium,1,4,3,Sunny,0.0,1,Police Report
INC1194,2023-04-06 19:00:00,2023-04-06 19:15:00,15,SZR_N4,E11,Sheikh Zayed Road,Al Barsha,NB (to Deira),25.11792,55.19966,Vehicle Breakdown,Low,1,7,15,Clear,0.0,1,RTA Control Room
INC1053,2023-04-07 02:00:00,2023-04-07 02:50:00,50,SZR_S1,E11,Sheikh Zayed Road,Trade Centre,SB (to Abu Dhabi),25.2204,55.28451,Vehicle Breakdown,Low,1,6,9,Clear,0.0,0,CCTV Detection
INC1109,2023-04-07 17:00:00,2023-04-07 17:47:00,47,SZR_N2,E11,Sheikh Zayed Road,DIFC,NB (to Deira),25.20867,55.27811,Minor Accident,Medium,1,6,8,Sunny,0.0,1,RTA Control Room
INC1054,2023-04-07 17:00:00,2023-04-07 17:29:00,29,SZR_S1,E11,Sheikh Zayed Road,Trade Centre,SB (to Abu Dhabi),25.2207,55.28224,Minor Accident,Medium,1,6,9,Sunny,0.0,1,Police Report
INC1667,2023-04-07 20:00:00,2023-04-07 20:50:00,50,JBR_X1,D94,Jumeirah Beach Road,Jumeirah,Both (sample),25.20758,55.24586,Vehicle Breakdown,Low,1,3,10,Clear,0.0,1,Public Report (app)
INC1195,2023-04-08 21:00:00,2023-04-08 21:17:00,17,SZR_N4,E11,Sheikh Zayed Road,Al Barsha,NB (to Deira),25.11655,55.19987,Stalled Vehicle,Low,1,7,6,Clear,0.0,0,Police Report
INC1533,2023-04-09 05:00:00,2023-04-09 05:17:00,17,GAR_N1,D75,Al Garhoud Bridge,Garhoud,NB (to Deira),25.2354,55.3313,Vehicle Breakdown,Low,1,5,12,Clear,0.0,0,RTA Control Room
INC1534,2023-04-11 07:00:00,2023-04-11 07:32:00,32,GAR_N1,D75,Al Garhoud Bridge,Garhoud,NB (to Deira),25.23361,55.33187,Vehicle Breakdown,Low,1,5,6,Sunny,0.0,1,RTA Control Room
INC1443,2023-04-11 20:00:00,2023-04-11 20:24:00,24,ITT_E1,D89,Al Ittihad Road,Al Qiyadah,EB (to Sharjah),25.26754,55.33983,Debris on Road,Low,1,5,3,Clear,0.0,1,RTA Control Room
INC1668,2023-04-11 21:00:00,2023-04-11 21:18:00,18,JBR_X1,D94,Jumeirah Beach Road,Jumeirah,Both (sample),25.21082,55.25302,Vehicle Breakdown,Low,1,3,8,Clear,0.0,0,RTA Control Room
INC1615,2023-04-12 19:00:00,2023-04-12 19:31:00,31,BBC_S1,E11,Business Bay Crossing,Business Bay,SB (to Bur Dubai),25.19296,55.28715,Stalled Vehicle,Low,1,5,3,Clear,0.0,1,Public Report (app)
INC1577,2023-04-13 19:00:00,2023-04-13 19:10:00,10,MAK_N1,D75,Al Maktoum Bridge,Bur Dubai,NB (to Deira),25.24037,55.31669,Minor Accident,Medium,1,4,15,Clear,0.0,1,RTA Control Room
INC1444,2023-04-14 01:00:00,2023-04-14 01:51:00,51,ITT_E1,D89,Al Ittihad Road,Al Qiyadah,EB (to Sharjah),25.26726,55.3377,Minor Accident,Medium,2,5,7,Clear,0.0,0,Police Report
INC1393,2023-04-15 00:00:00,2023-04-15 00:42:00,42,ITT_W1,D89,Al Ittihad Road,Al Mamzar,WB (to Dubai),25.29453,55.35515,Vehicle Breakdown,Low,1,5,13,Clear,0.0,0,RTA Control Room
INC1616,2023-04-15 03:00:00,2023-04-15 07:25:00,265,BBC_S1,E11,Business Bay Crossing,Business Bay,SB (to Bur Dubai),25.1913,55.28769,Road Closure (Planned),Medium,2,5,3,Clear,0.0,0,RTA Control Room
INC1578,2023-04-15 09:00:00,2023-04-15 09:20:00,20,MAK_N1,D75,Al Maktoum Bridge,Bur Dubai,NB (to Deira),25.23828,55.3178,Debris on Road,Low,1,4,13,Sunny,0.0,1,RTA Control Room
INC1152,2023-04-16 17:00:00,2023-04-16 17:10:00,10,SZR_S2,E11,Sheikh Zayed Road,DIFC,SB (to Abu Dhabi),25.20773,55.27799,Stalled Vehicle,Low,1,6,13,Sunny,0.0,1,RTA Control Room
INC1110,2023-04-16 20:00:00,2023-04-16 20:12:00,12,SZR_N2,E11,Sheikh Zayed Road,DIFC,NB (to Deira),25.21273,55.28158,Stalled Vehicle,Low,1,6,8,Clear,0.0,1,RTA Control Room
INC1234,2023-04-16 20:00:00,2023-04-16 20:21:00,21,SZR_S4,E11,Sheikh Zayed Road,Al Barsha,SB (to Abu Dhabi),25.11959,55.20095,Vehicle Breakdown,Low,1,7,8,Clear,0.0,1,Police Report
INC1445,2023-04-16 23:00:00,2023-04-16 23:43:00,43,ITT_E1,D89,Al Ittihad Road,Al Qiyadah,EB (to Sharjah),25.26943,55.33753,Vehicle Breakdown,Low,1,5,7,Clear,0.0,0,Public Report (app)
